tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,pax_city1,pax_city2
Table1a,2022,1,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,12264,RDU,IAD,255,80,179.06,UA,0.9791,178.94,UA,0.9791,178.94,,,202211449212264RDUIAD,5849665,10266324
Table1a,2022,1,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,RDU,OAK,2400,29,229,WN,0.7576,216.28,WN,0.7576,216.28,,,202211449213796RDUOAK,5849665,5506232
Table1a,2022,1,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14771,RDU,SFO,2400,343,313.53,UA,0.591,325.17,AA,0.1321,308.62,,,202211449214771RDUSFO,5849665,20411420
Table1a,2022,1,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,58,290.37,WN,0.3612,224.55,WN,0.3612,224.55,,,202211449214831RDUSJC,5849665,5590137
Table1a,2022,1,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,RDU,TPA,587,644,143.75,DL,0.4556,159.38,WN,0.2818,122.43,,,202211449215304RDUTPA,5849665,10539459
Table1a,2022,2,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,10821,RDU,BWI,255,279,182.05,WN,0.9539,180.52,WN,0.9539,180.52,,,202221449210821RDUBWI,5849665,11151169
Table1a,2022,2,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,11278,RDU,DCA,255,443,176.63,AA,0.5388,188.96,DL,0.4585,161.67,,,202221449211278RDUDCA,5849665,11553850
Table1a,2022,2,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,12264,RDU,IAD,255,129,207.12,UA,0.9846,206.1,UA,0.9846,206.1,,,202221449212264RDUIAD,5849665,10266324
Table1a,2022,2,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,RDU,OAK,2400,43,388.1,WN,0.757,370.17,WN,0.757,370.17,,,202221449213796RDUOAK,5849665,5506232
Table1a,2022,2,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14771,RDU,SFO,2400,522,482.22,UA,0.6286,488.63,UA,0.6286,488.63,,,202221449214771RDUSFO,5849665,20411420
Table1a,2022,2,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,94,462.18,DL,0.2797,520.2,WN,0.2692,387.37,,,202221449214831RDUSJC,5849665,5590137
Table1a,2022,2,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,RDU,TPA,587,808,169.13,DL,0.4958,174.68,WN,0.221,154.27,,,202221449215304RDUTPA,5849665,10539459
Table1a,2022,3,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,10821,RDU,BWI,255,257,180.43,WN,0.9298,177.61,WN,0.9298,177.61,,,202231449210821RDUBWI,5849665,11151169
Table1a,2022,3,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,11278,RDU,DCA,255,384,177.97,AA,0.5316,188.38,DL,0.4664,166.09,,,202231449211278RDUDCA,5849665,11553850
Table1a,2022,3,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,12264,RDU,IAD,255,128,201.09,UA,0.9805,200.77,UA,0.9805,200.77,,,202231449212264RDUIAD,5849665,10266324
Table1a,2022,3,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,RDU,OAK,2400,41,344.89,WN,0.6197,337.77,F9,0.1303,200.92,,,202231449213796RDUOAK,5849665,5506232
Table1a,2022,3,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14771,RDU,SFO,2400,504,435.42,UA,0.5184,471.85,DL,0.2028,406.33,,,202231449214771RDUSFO,5849665,20411420
Table1a,2022,3,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,98,409.33,WN,0.3504,333.59,WN,0.3504,333.59,,,202231449214831RDUSJC,5849665,5590137
Table1a,2022,3,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,RDU,TPA,587,617,166.67,DL,0.3407,178.35,WN,0.3184,145.45,,,202231449215304RDUTPA,5849665,10539459
Table1a,2022,4,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,10821,RDU,BWI,255,295,183.45,WN,0.9565,179.82,WN,0.9565,179.82,,,202241449210821RDUBWI,5849665,11151169
Table1a,2022,4,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,11278,RDU,DCA,255,462,198.16,AA,0.5743,210.7,DL,0.422,181.06,,,202241449211278RDUDCA,5849665,11553850
Table1a,2022,4,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,12264,RDU,IAD,255,153,203.5,UA,0.9865,202.59,UA,0.9865,202.59,,,202241449212264RDUIAD,5849665,10266324
Table1a,2022,4,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,RDU,OAK,2400,30,362.52,WN,0.6996,373.27,WN,0.6996,373.27,,,202241449213796RDUOAK,5849665,5506232
Table1a,2022,4,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14771,RDU,SFO,2400,550,404.99,UA,0.5447,456.89,DL,0.2106,370.64,,,202241449214771RDUSFO,5849665,20411420
Table1a,2022,4,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,108,378.7,DL,0.3138,388.1,WN,0.2987,325.86,,,202241449214831RDUSJC,5849665,5590137
Table1a,2022,4,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,RDU,TPA,587,711,196.7,DL,0.3951,200.8,WN,0.2875,170.65,,,202241449215304RDUTPA,5849665,10539459
Table1a,2022,1,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,MSY,PHX,1300,364,267.4,WN,0.4678,256.35,WN,0.4678,256.35,,,202211349514107MSYPHX,5931899,21852586
Table1a,2022,1,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,MSY,BWI,998,477,164.3,WN,0.6226,175.93,NK,0.2658,111.62,,,202211349510821MSYBWI,5931899,11151169
Table1a,2022,1,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,MSY,DCA,998,585,207.2,AA,0.5257,225.87,WN,0.4272,181.64,,,202211349511278MSYDCA,5931899,11553850
Table1a,2022,1,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,152,229.02,UA,0.8776,229.89,WN,0.0262,200.39,,,202211349512264MSYIAD,5931899,10266324
Table1a,2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,MSY,EWR,1218,738,183.95,UA,0.7143,204.28,NK,0.2481,116.21,,,202211349511618MSYEWR,5931899,21774690
Table1a,2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,MSY,HPN,1218,13,226.34,DL,0.4737,238.78,AA,0.4561,208.02,,,202211349512197MSYHPN,5931899,916700
Table1a,2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,MSY,ISP,1218,9,185.89,WN,0.9176,183.39,WN,0.9176,183.39,,,202211349512391MSYISP,5931899,611749
Table1a,2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,MSY,JFK,1218,572,204.96,DL,0.5974,213.31,B6,0.3367,191.17,,,202211349512478MSYJFK,5931899,27154885
Table1a,2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,MSY,LGA,1218,402,202.29,DL,0.5172,234.39,WN,0.3243,153.5,,,202211349512953MSYLGA,5931899,14367463
Table1a,2022,1,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,MSY,OAK,1911,110,236.14,WN,0.7265,252.35,NK,0.1433,129.28,,,202211349513796MSYOAK,5931899,5506232
Table1a,2022,1,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,MSY,SFO,1911,303,306.7,UA,0.6798,321.68,AA,0.1267,286.97,,,202211349514771MSYSFO,5931899,20411420
Table1a,2022,1,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,MSY,SJC,1911,78,272.02,WN,0.6248,238.98,WN,0.6248,238.98,,,202211349514831MSYSJC,5931899,5590137
Table1a,2022,1,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,466,140.88,WN,0.6722,145.61,NK,0.2372,94.83,,,202211349515304MSYTPA,5931899,10539459
Table1a,2022,2,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,10466,MSY,IWA,1300,0,307,SY,1,307,SY,1,307,,,202221349510466MSYIWA,5931899,973491
Table1a,2022,2,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,MSY,PHX,1300,388,319.45,WN,0.6351,289.02,WN,0.6351,289.02,,,202221349514107MSYPHX,5931899,21852586
Table1a,2022,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,MSY,BWI,998,668,203.78,WN,0.6709,216.39,NK,0.2388,136.71,,,202221349510821MSYBWI,5931899,11151169
Table1a,2022,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,MSY,DCA,998,842,255.81,AA,0.5321,277.89,WN,0.4323,222.32,,,202221349511278MSYDCA,5931899,11553850
Table1a,2022,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,185,291.72,UA,0.8665,291.57,WN,0.0415,234.87,,,202221349512264MSYIAD,5931899,10266324
Table1a,2022,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,MSY,EWR,1218,915,231.02,UA,0.6693,266.45,NK,0.2877,129.09,,,202221349511618MSYEWR,5931899,21774690
Table1a,2022,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,MSY,HPN,1218,18,284.71,AA,0.5714,267.18,AA,0.5714,267.18,,,202221349512197MSYHPN,5931899,916700
Table1a,2022,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,MSY,ISP,1218,12,253.59,WN,0.8559,256.77,MX,0.0631,85.29,,,202221349512391MSYISP,5931899,611749
Table1a,2022,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,MSY,JFK,1218,769,236.98,B6,0.4891,199.85,B6,0.4891,199.85,,,202221349512478MSYJFK,5931899,27154885
Table1a,2022,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,MSY,LGA,1218,890,242.24,DL,0.3618,303.52,WN,0.2901,189.7,,,202221349512953MSYLGA,5931899,14367463
Table1a,2022,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,MSY,OAK,1911,171,312.46,WN,0.7588,319.34,NK,0.1363,218.93,,,202221349513796MSYOAK,5931899,5506232
Table1a,2022,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,MSY,SFO,1911,478,398.59,UA,0.7506,395.72,WN,0.0894,321.16,,,202221349514771MSYSFO,5931899,20411420
Table1a,2022,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,MSY,SJC,1911,121,363.55,WN,0.6308,329.96,WN,0.6308,329.96,,,202221349514831MSYSJC,5931899,5590137
Table1a,2022,2,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,531,158.96,WN,0.6894,160.98,NK,0.2419,106.48,,,202221349515304MSYTPA,5931899,10539459
Table1a,2022,3,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,MSY,PHX,1300,298,267.91,WN,0.7015,253.4,WN,0.7015,253.4,,,202231349514107MSYPHX,5931899,21852586
Table1a,2022,3,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,MSY,BWI,998,556,168.95,WN,0.6171,192.55,NK,0.2991,99.83,,,202231349510821MSYBWI,5931899,11151169
Table1a,2022,3,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,MSY,DCA,998,645,204.57,AA,0.5102,222.67,WN,0.4463,177.41,,,202231349511278MSYDCA,5931899,11553850
Table1a,2022,3,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,155,226.71,UA,0.8812,228.16,WN,0.0492,174.52,,,202231349512264MSYIAD,5931899,10266324
Table1a,2022,3,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,MSY,EWR,1218,633,180.71,UA,0.5955,225.78,NK,0.3496,91.12,,,202231349511618MSYEWR,5931899,21774690
Table1a,2022,3,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,MSY,HPN,1218,15,210.71,AA,0.5786,180.58,AA,0.5786,180.58,,,202231349512197MSYHPN,5931899,916700
Table1a,2022,3,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,MSY,ISP,1218,13,204.85,WN,0.8136,216.6,AA,0.1017,209.25,,,202231349512391MSYISP,5931899,611749
Table1a,2022,3,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,MSY,JFK,1218,477,187.75,DL,0.5733,202.15,B6,0.3572,161.98,,,202231349512478MSYJFK,5931899,27154885
Table1a,2022,3,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,MSY,LGA,1218,931,180.25,B6,0.3891,162.33,WN,0.2199,151.93,,,202231349512953MSYLGA,5931899,14367463
Table1a,2022,3,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,MSY,OAK,1911,141,247.03,WN,0.6924,264.95,NK,0.1789,172.17,,,202231349513796MSYOAK,5931899,5506232
Table1a,2022,3,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,MSY,SFO,1911,340,332.83,UA,0.6947,349.68,WN,0.1039,253.92,,,202231349514771MSYSFO,5931899,20411420
Table1a,2022,3,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,MSY,SJC,1911,68,322.57,WN,0.7024,295.19,WN,0.7024,295.19,,,202231349514831MSYSJC,5931899,5590137
Table1a,2022,3,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,487,141.97,WN,0.6169,157.46,NK,0.3318,93.61,,,202231349515304MSYTPA,5931899,10539459
Table1a,2022,4,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,MSY,PHX,1300,448,305.12,WN,0.5602,289.91,WN,0.5602,289.91,,,202241349514107MSYPHX,5931899,21852586
Table1a,2022,4,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,MSY,BWI,998,638,206.93,WN,0.6717,219.53,NK,0.2099,129.79,,,202241349510821MSYBWI,5931899,11151169
Table1a,2022,4,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,MSY,DCA,998,810,238.72,AA,0.5099,264.15,WN,0.4428,203.8,,,202241349511278MSYDCA,5931899,11553850
Table1a,2022,4,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,239,261.3,UA,0.8882,260.13,WN,0.0323,209.41,,,202241349512264MSYIAD,5931899,10266324
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,MSY,EWR,1218,830,238.63,UA,0.7576,258.87,NK,0.1866,136.92,,,202241349511618MSYEWR,5931899,21774690
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,MSY,HPN,1218,19,238.42,AA,0.4261,258.01,MX,0.2614,92.59,,,202241349512197MSYHPN,5931899,916700
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,MSY,ISP,1218,8,229.85,WN,0.7763,265.07,MX,0.1842,81.86,,,202241349512391MSYISP,5931899,611749
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,MSY,JFK,1218,519,246.82,DL,0.5134,282.72,B6,0.3908,197.46,,,202241349512478MSYJFK,5931899,27154885
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,MSY,LGA,1218,1042,235.27,B6,0.4243,204.7,WN,0.2033,189.4,,,202241349512953MSYLGA,5931899,14367463
Table1a,2022,4,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,15070,MSY,SWF,1218,0,148,F9,1,148,F9,1,148,,,202241349515070MSYSWF,5931899,154070
Table1a,2022,4,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,MSY,OAK,1911,145,277.3,WN,0.7228,296.03,NK,0.1625,170.52,,,202241349513796MSYOAK,5931899,5506232
Table1a,2022,4,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,MSY,SFO,1911,535,373.05,UA,0.7434,385.32,F9,0.0215,137.54,,,202241349514771MSYSFO,5931899,20411420
Table1a,2022,4,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,MSY,SJC,1911,98,325.63,WN,0.6296,303.73,WN,0.6296,303.73,,,202241349514831MSYSJC,5931899,5590137
Table1a,2022,4,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,579,151.47,WN,0.5984,169.61,NK,0.3502,96.46,,,202241349515304MSYTPA,5931899,10539459
Table1a,2022,1,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,SMF,BWI,2395,99,293.25,WN,0.4725,304.63,UA,0.1818,299.17,,,202211489310821SMFBWI,6040824,11151169
Table1a,2022,1,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,11278,SMF,DCA,2395,99,299.52,WN,0.2489,269.66,WN,0.2489,269.66,,,202211489311278SMFDCA,6040824,11553850
Table1a,2022,1,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,SMF,IAD,2395,99,329.78,UA,0.7396,342.22,WN,0.1246,269.34,,,202211489312264SMFIAD,6040824,10266324
Table1a,2022,2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,SMF,BWI,2395,144,441.99,WN,0.4935,396.42,WN,0.4935,396.42,,,202221489310821SMFBWI,6040824,11151169
Table1a,2022,2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,11278,SMF,DCA,2395,189,435.71,WN,0.2727,365.43,WN,0.2727,365.43,,,202221489311278SMFDCA,6040824,11553850
Table1a,2022,2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,SMF,IAD,2395,275,408.92,UA,0.8816,403.57,WN,0.056,370.05,,,202221489312264SMFIAD,6040824,10266324
Table1a,2022,3,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,SMF,BWI,2395,145,377.26,WN,0.4591,367.4,WN,0.4591,367.4,,,202231489310821SMFBWI,6040824,11151169
Table1a,2022,3,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,11278,SMF,DCA,2395,155,379.27,WN,0.3235,330.75,WN,0.3235,330.75,,,202231489311278SMFDCA,6040824,11553850
Table1a,2022,3,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,SMF,IAD,2395,236,388.29,UA,0.8664,384.7,WN,0.0696,368.54,,,202231489312264SMFIAD,6040824,10266324
Table1a,2022,4,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,SMF,BWI,2395,139,360.16,WN,0.4722,376.77,NK,0.1926,179.05,,,202241489310821SMFBWI,6040824,11151169
Table1a,2022,4,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,11278,SMF,DCA,2395,162,370.65,WN,0.3124,318.8,WN,0.3124,318.8,,,202241489311278SMFDCA,6040824,11553850
Table1a,2022,4,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,SMF,IAD,2395,185,374.68,UA,0.796,379.9,AS,0.0182,322.46,,,202241489312264SMFIAD,6040824,10266324
Table1a,2022,1,31453,30198,"Houston, TX","Pittsburgh, PA",12191,14122,HOU,PIT,1131,54,245.45,WN,0.8279,236.45,WN,0.8279,236.45,,,202211219114122HOUPIT,6462948,3918968
Table1a,2022,1,31453,30436,"Houston, TX","Tucson, AZ",12191,15376,HOU,TUS,945,48,196.26,WN,0.9402,193.36,WN,0.9402,193.36,,,202211219115376HOUTUS,6462948,1699305
Table1a,2022,1,31453,30466,"Houston, TX","Phoenix, AZ",12191,10466,HOU,IWA,1020,29,106.46,G4,1,106.46,G4,1,106.46,,,202211219110466HOUIWA,6462948,973491
Table1a,2022,1,31453,30466,"Houston, TX","Phoenix, AZ",12191,14107,HOU,PHX,1020,496,191.96,WN,0.9904,191.47,WN,0.9904,191.47,,,202211219114107HOUPHX,6462948,21852586
Table1a,2022,1,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,45,236.13,WN,0.8673,222.67,WN,0.8673,222.67,,,202211219114747HOUSEA,6462948,22157862
Table1a,2022,1,31453,30693,"Houston, TX","Nashville, TN",12191,10693,HOU,BNA,670,320,175.29,WN,0.9767,174.34,WN,0.9767,174.34,,,202211219110693HOUBNA,6462948,9829062
Table1a,2022,1,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,10821,HOU,BWI,1246,398,181.89,WN,0.9685,180.77,WN,0.9685,180.77,,,202211219110821HOUBWI,6462948,11151169
Table1a,2022,1,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,11278,HOU,DCA,1246,270,200.95,WN,0.9716,198.69,WN,0.9716,198.69,,,202211219111278HOUDCA,6462948,11553850
Table1a,2022,1,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,12264,HOU,IAD,1246,12,244.97,WN,0.757,229.37,WN,0.757,229.37,,,202211219112264HOUIAD,6462948,10266324
Table1a,2022,1,31453,31123,"Houston, TX","St. Louis, MO",12191,15016,HOU,STL,687,293,180.96,WN,0.9811,179.51,WN,0.9811,179.51,,,202211219115016HOUSTL,6462948,6709080
Table1a,2022,1,31453,31136,"Houston, TX","Jacksonville, FL",12191,12451,HOU,JAX,817,74,200.77,WN,0.8961,193.56,WN,0.8961,193.56,,,202211219112451HOUJAX,6462948,3177393
Table1a,2022,1,31453,31454,"Houston, TX","Orlando, FL",12191,13204,HOU,MCO,854,590,174.61,WN,0.9851,173.57,WN,0.9851,173.57,,,202211219113204HOUMCO,6462948,24469733
Table1a,2022,1,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",12191,13487,HOU,MSP,1057,63,205.13,WN,0.882,194.33,WN,0.882,194.33,,,202211219113487HOUMSP,6462948,15242089
Table1a,2022,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,11618,HOU,EWR,1465,6,222.53,AA,0.5,224.94,DL,0.4655,219.97,,,202211219111618HOUEWR,6462948,21774690
Table1a,2022,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12197,HOU,HPN,1465,1,277.62,DL,0.875,299.19,DL,0.875,299.19,,,202211219112197HOUHPN,6462948,916700
Table1a,2022,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12391,HOU,ISP,1465,9,173.52,WN,0.987,173.37,WN,0.987,173.37,,,202211219112391HOUISP,6462948,611749
Table1a,2022,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12478,HOU,JFK,1465,5,183.75,DL,0.5714,217.02,AA,0.4082,141.02,,,202211219112478HOUJFK,6462948,27154885
Table1a,2022,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12953,HOU,LGA,1465,395,132.02,WN,0.9727,130.49,WN,0.9727,130.49,,,202211219112953HOULGA,6462948,14367463
Table1a,2022,1,31453,32211,"Houston, TX","Las Vegas, NV",12191,12889,HOU,LAS,1235,493,196.64,WN,0.9851,195.7,WN,0.9851,195.7,,,202211219112889HOULAS,6462948,25480500
Table1a,2022,1,31453,32337,"Houston, TX","Indianapolis, IN",12191,12339,HOU,IND,861,113,207.32,WN,0.9144,201.22,WN,0.9144,201.22,,,202211219112339HOUIND,6462948,4209416
Table1a,2022,1,31453,32448,"Houston, TX","Jackson/Vicksburg, MS",12191,12448,HOU,JAN,359,108,124.43,WN,0.9949,124.16,WN,0.9949,124.16,,,202211219112448HOUJAN,6462948,598799
