quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,log_fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,pax_city1,pax_city2
0,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11298,14570,39,83,1356,199,5.753587996191707,1,0.9086,320.3,5,0.0139,116.08,35345138,2132856
0,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11259,14869,35,94,999,239,5.322766046950346,11,0.9972,204.58,11,0.9972,204.58,7819129,12383843
0,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,39,94,999,967,5.5780302693501405,4,0.5243,254.18,4,0.5243,254.18,35345138,12383843
0,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11259,15370,35,104,238,77,5.055863566699327,11,1.0,156.94,11,1.0,156.94,7819129,1447126
0,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11298,15370,39,104,238,139,5.137620305850744,1,0.9825,170.05,1,0.9825,170.05,35345138,1447126
0,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,35,88,925,76,5.221976133291314,11,0.9325,178.9,11,0.9325,178.9,7819129,1726444
0,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,39,88,925,154,5.506509703409034,1,0.8706,240.84,1,0.8706,240.84,35345138,1726444
0,30194,34986,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",11259,14986,35,97,945,68,5.2405293427806425,11,0.9227,180.25,11,0.9227,180.25,7819129,1911999
0,30194,34986,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",11298,14986,39,97,945,99,5.457754050804532,1,0.8674,223.92,1,0.8674,223.92,35345138,1911999
0,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,35,106,771,4,5.686331081042445,4,1.0,294.81,4,1.0,294.81,7819129,1216383
0,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11298,15412,39,106,771,161,5.647282667416716,1,0.9204,281.82,1,0.9204,281.82,35345138,1216383
0,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,10821,99,5,210,52,4.953641572576135,11,0.9485,140.8,11,0.9485,140.8,3918968,11151169
0,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,11278,99,15,210,101,4.9619351258770665,1,0.9923,142.58,1,0.9923,142.58,3918968,11553850
0,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,12264,99,33,210,40,5.0463884638020735,10,0.9917,155.57,10,0.9917,155.57,3918968,10266324
0,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,13796,99,61,2254,24,5.4083818014103455,11,0.7834,234.76,8,0.1336,117.97,3918968,5506232
0,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14771,99,92,2254,149,5.80600808161854,10,0.3651,384.77,4,0.3212,300.38,3918968,20411420
0,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14831,99,93,2254,38,5.728767727350109,11,0.3663,284.86,11,0.3663,284.86,3918968,5590137
0,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,14112,99,73,878,52,4.459450531638685,6,1.0,86.44,6,1.0,86.44,3918968,1221120
0,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,15304,99,103,878,558,5.128833058555574,11,0.5402,185.35,8,0.2803,105.55,3918968,10539459
0,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,10821,59,5,641,27,5.493760787219967,4,0.7642,246.81,1,0.2236,230.55,587572,11151169
0,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,11278,59,15,641,165,5.542439324247438,1,0.9426,254.43,1,0.9426,254.43,587572,11553850
0,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,12264,59,33,641,60,5.502441184024991,10,0.8004,237.73,10,0.8004,237.73,587572,10266324
0,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,10821,4,5,325,74,4.993149979755236,11,0.9985,147.49,11,0.9985,147.49,1277329,11151169
0,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,11278,4,15,325,89,5.227519295239321,1,0.946,187.89,10,0.0188,153.77,1277329,11553850
0,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,12264,4,33,325,28,5.188558302555297,10,0.9921,178.67,10,0.9921,178.67,1277329,10266324
0,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,11697,4,24,1225,358,5.210414683372125,3,0.5937,185.95,11,0.1603,180.62,1277329,15370165
0,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,13303,4,56,1225,86,5.3579532644439105,1,0.4897,205.2,1,0.4897,205.2,1277329,23949892
0,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,14112,4,73,1138,47,4.666829566374819,6,1.0,106.36,6,1.0,106.36,1277329,1221120
0,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,4,103,1138,295,5.2161849770094175,11,0.4626,205.82,5,0.2414,107.66,1277329,10539459
0,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11259,5,14,323,138,4.94121375931775,11,0.9976,139.91,11,0.9976,139.91,358360,7819129
0,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11298,5,17,323,93,5.118293168802765,1,0.9798,166.95,1,0.9798,166.95,358360,35345138
0,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,38,72,602,3188,5.150223308303309,11,0.4357,183.4,5,0.1444,104.64,33773832,21852586
0,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,38,5,1491,738,5.381002733166644,11,0.621,223.49,5,0.1184,117.15,33773832,11151169
0,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,38,15,1491,783,5.163871269995114,5,0.6187,127.25,5,0.6187,127.25,33773832,11553850
0,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,38,33,1491,910,5.4447958329267605,10,0.7176,253.81,11,0.2648,170.4,33773832,10266324
0,30325,31453,"Denver, CO","Houston, TX",11292,12191,38,29,883,722,5.092461026620418,11,0.9891,162.39,11,0.9891,162.39,33773832,6462948
0,30325,31453,"Denver, CO","Houston, TX",11292,12266,38,34,883,1522,5.232978525239696,10,0.6509,217.76,11,0.1764,143.17,33773832,19814052
0,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,38,22,1659,1024,5.475710130105238,10,0.9634,238.72,1,0.0141,202.15,33773832,21774690
0,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,38,30,1659,12,5.52337907701815,1,0.4455,241.88,1,0.4455,241.88,33773832,916700
0,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,38,38,1659,13,5.358612522331792,11,0.8448,221.54,5,0.1034,103.67,33773832,611749
0,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,38,42,1659,446,5.43603373991187,4,0.6849,237.64,3,0.2412,205.32,33773832,27154885
0,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,38,46,1659,1841,5.334022291168813,10,0.4449,220.44,11,0.2223,168.5,33773832,14367463
0,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,38,61,967,499,5.044972306500705,11,0.8752,161.03,5,0.0972,92.28,33773832,5506232
0,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,38,92,967,1393,5.163528040199398,10,0.7553,186.58,11,0.1511,141.56,33773832,20411420
0,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,38,93,967,534,5.213630558380842,11,0.5751,178.47,11,0.5751,178.47,33773832,5590137
0,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,38,24,1709,1342,5.440467758652715,10,0.4458,287.84,8,0.2588,132.8,33773832,15370165
0,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,38,56,1709,1252,5.375000591318994,1,0.3053,251.58,5,0.1627,118.79,33773832,23949892
0,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,38,4,862,495,5.008833672149628,11,0.7922,151.95,5,0.108,94.2,33773832,3054729
0,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,38,44,862,1943,5.114574800598635,10,0.4969,175.64,11,0.259,142.63,33773832,32326616
0,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,38,47,862,314,4.7165326538415515,11,0.9675,111.13,11,0.9675,111.13,33773832,1600987
0,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,38,64,862,467,5.010501951873243,11,0.577,150.6,5,0.2135,106.46,33773832,2840758
0,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,38,96,862,1258,4.983469626023486,11,0.5564,137.66,11,0.5564,137.66,33773832,5536313
0,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",11292,15304,38,103,1506,1472,5.352900244318328,10,0.4414,240.06,5,0.1663,118.42,33773832,10539459
0,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,13931,38,66,1553,185,5.477717994914327,10,0.4955,251.04,11,0.2984,196.04,33773832,2065116
0,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,38,70,1553,3,5.754158681981267,1,0.96,314.61,1,0.96,314.61,33773832,80228
0,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,11618,6,22,1750,87,6.3431244366572,10,0.8943,573.97,1,0.065,472.53,299840,21774690
0,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12197,6,30,1750,7,6.26746616791037,10,0.6119,526.63,1,0.2239,459.69,299840,916700
0,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12478,6,42,1750,8,6.658473070058232,1,0.5915,684.01,1,0.5915,684.01,299840,27154885
0,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12953,6,46,1750,143,6.317345175873304,10,0.8372,553.87,1,0.1277,553.71,299840,14367463
0,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,12892,6,44,737,292,5.7324347172293635,10,0.605,305.82,10,0.605,305.82,299840,32326616
0,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,13891,6,64,737,2,5.695985490353976,10,0.5714,291.58,10,0.5714,291.58,299840,2840758
0,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,14908,6,96,737,45,5.657389435086491,10,0.9206,289.97,1,0.0769,245.35,299840,5536313
0,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11259,7,14,731,848,5.037471948049816,11,0.6002,140.63,11,0.6002,140.63,45396001,7819129
0,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11298,7,17,731,1799,5.105884866003353,4,0.4683,178.46,1,0.4107,166.66,45396001,35345138
0,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",10397,14107,7,72,1587,1147,5.6558869102130815,4,0.5423,326.72,11,0.1644,229.13,45396001,21852586
0,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,10874,7,7,554,6,5.467384807663575,1,0.82,222.22,1,0.82,222.22,45396001,265889
0,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,11042,7,9,554,682,4.990500611675874,4,0.6953,162.62,8,0.1666,89.6,45396001,4237795
0,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,10721,7,2,952,1399,5.14300768200088,4,0.7608,178.54,3,0.1678,140.37,45396001,17443775
0,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,13296,7,55,952,22,5.465990490336171,1,0.5792,234.45,1,0.5792,234.45,45396001,643641
0,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,14307,7,78,952,211,5.24127071116876,4,0.8901,188.8,10,0.0195,181.44,45396001,1571905
0,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,10821,7,5,577,1215,5.012566760946003,4,0.4663,178.89,8,0.1617,88.14,45396001,11151169
0,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,11278,7,15,577,1454,5.128951520914298,4,0.5997,184.73,11,0.2216,134.04,45396001,11553850
0,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,7,33,577,455,5.138324655237145,4,0.5374,177.88,10,0.3553,168.66,45396001,10266324
0,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,7,52,606,843,4.960394077659509,11,0.7159,132.44,11,0.7159,132.44,45396001,9650281
0,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,7,65,606,1647,5.0539501787822,4,0.531,162.23,1,0.2004,152.97,45396001,33120474
0,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",10397,11066,7,11,447,488,5.181052946387386,4,0.7937,183.62,11,0.1624,149.1,45396001,3618555
0,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12191,7,29,696,780,5.093872892666312,11,0.6687,144.2,11,0.6687,144.2,45396001,6462948
0,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12266,7,34,696,1201,5.214609617474552,4,0.5585,188.55,8,0.1253,115.55,45396001,19814052
0,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,7,22,795,1727,4.954488133473254,4,0.4595,155.74,8,0.1124,96.36,45396001,21774690
0,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12197,7,30,795,170,5.428599736810959,4,0.97,227.89,4,0.97,227.89,45396001,916700
0,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12391,7,38,795,73,4.621240366165586,5,0.8591,89.25,5,0.8591,89.25,45396001,611749
0,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12478,7,42,795,932,4.997820197049412,4,0.6914,153.85,3,0.262,131.59,45396001,27154885
0,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12953,7,46,795,2559,4.991044644331251,4,0.6204,164.97,11,0.1624,106.7,45396001,14367463
0,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,13796,7,61,2139,127,5.46751146743449,11,0.4629,259.44,5,0.1133,112.83,45396001,5506232
0,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14771,7,92,2139,731,5.947382034537793,4,0.7915,406.86,5,0.0222,146.94,45396001,20411420
0,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14831,7,93,2139,203,5.814369309285609,4,0.7349,355.81,11,0.1342,244.82,45396001,5590137
0,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,11697,7,24,594,1955,4.945634443878841,4,0.6105,159.88,8,0.1409,100.11,45396001,15370165
0,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,13303,7,56,594,2128,5.037861280349847,4,0.4064,191.06,11,0.1104,125.17,45396001,23949892
0,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,10800,7,4,1947,34,5.715183897380643,11,0.4369,264.61,11,0.4369,264.61,45396001,3054729
0,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12892,7,44,1947,2308,5.698267293968091,4,0.5595,376.31,8,0.1687,142.57,45396001,32326616
0,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12954,7,47,1947,38,5.136445286621491,11,0.7559,153.0,11,0.7559,153.0,45396001,1600987
0,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,13891,7,64,1947,281,5.699573629882146,4,0.7296,324.36,5,0.074,133.93,45396001,2840758
0,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,14908,7,96,1947,270,5.819192326167029,4,0.7415,362.09,8,0.0374,120.28,45396001,5536313
0,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10397,15304,7,103,406,1336,5.090678001769792,4,0.6429,186.09,11,0.2061,129.37,45396001,10539459
0,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,13931,7,66,516,313,5.366910158013648,4,0.8116,221.08,1,0.1294,186.38,45396001,2065116
0,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,14098,7,70,516,4,5.674696893761104,1,1.0,291.4,1,1.0,291.4,45396001,80228
0,30408,30466,"Appleton, WI","Phoenix, AZ",10408,10466,8,39,1463,170,4.916104810250022,6,1.0,136.47,6,1.0,136.47,416390,973491
0,30408,30466,"Appleton, WI","Phoenix, AZ",10408,14107,8,72,1463,31,5.74322752161913,10,0.4638,272.5,10,0.4638,272.5,416390,21852586
0,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,9,14,190,275,5.032070574816321,11,1.0,153.25,11,1.0,153.25,10382573,7819129
0,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,9,17,190,270,5.112951179567856,1,0.9889,165.58,1,0.9889,165.58,10382573,35345138
0,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,9,72,872,849,5.37026586586062,11,0.5882,204.58,11,0.5882,204.58,10382573,21852586
0,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,9,2,1698,664,5.317237251400547,1,0.4085,202.69,3,0.2613,183.25,10382573,17443775
0,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,9,55,1698,18,5.371010051941477,11,0.6,199.4,11,0.6,199.4,10382573,643641
0,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,9,78,1698,45,5.46196565807637,1,0.3688,245.21,11,0.3292,204.67,10382573,1571905
0,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,9,5,1342,344,5.43794886563323,11,0.8178,227.76,8,0.0268,99.29,10382573,11151169
0,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,9,15,1342,316,5.497332146283651,11,0.5911,230.25,11,0.5911,230.25,10382573,11553850
0,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,9,33,1342,356,5.508132487650913,10,0.7036,249.14,1,0.227,238.82,10382573,10266324
0,30423,30977,"Austin, TX","Chicago, IL",10423,13232,9,52,977,361,5.13885259189701,11,0.9886,169.61,11,0.9886,169.61,10382573,9650281
0,30423,30977,"Austin, TX","Chicago, IL",10423,13930,9,65,977,914,5.269866450374021,1,0.4779,204.7,11,0.1369,156.94,10382573,33120474
0,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,9,22,1559,904,5.276685066420923,10,0.6365,220.29,8,0.1797,104.89,10382573,21774690
0,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,9,30,1559,14,5.579729825986222,1,0.496,222.8,1,0.496,222.8,10382573,916700
0,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,9,38,1559,5,5.437165848366845,11,0.8889,234.19,1,0.1111,194.6,10382573,611749
0,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,9,42,1559,909,5.445788645906244,4,0.4672,258.43,3,0.2395,194.72,10382573,27154885
0,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,9,46,1559,162,5.2849788021088555,11,0.4179,172.55,11,0.4179,172.55,10382573,14367463
0,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,9,61,1504,191,5.3199810061840624,11,0.8827,203.23,5,0.0151,108.38,10382573,5506232
0,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,9,92,1504,821,5.4907542570830845,10,0.4864,259.45,2,0.3799,213.85,10382573,20411420
0,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,9,93,1504,476,5.365181306801544,11,0.6717,204.89,11,0.6717,204.89,10382573,5590137
0,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,9,24,1105,401,4.993149979755236,11,0.5621,144.36,8,0.1636,118.38,10382573,15370165
0,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,9,56,1105,732,5.0792280855618674,1,0.8254,158.4,11,0.1439,150.48,10382573,23949892
0,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,9,4,1242,158,5.162554915534036,11,0.9403,170.16,11,0.9403,170.16,10382573,3054729
0,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,9,44,1242,1782,5.1311996434963545,1,0.2993,187.56,2,0.106,130.56,10382573,32326616
0,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,9,47,1242,192,4.866918876413368,11,0.9751,128.45,11,0.9751,128.45,10382573,1600987
0,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,9,64,1242,104,5.257755754791914,11,0.618,186.27,11,0.618,186.27,10382573,2840758
0,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,9,96,1242,255,5.241005999834923,11,0.671,186.31,11,0.671,186.31,10382573,5536313
0,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,9,103,928,418,5.252378134606591,11,0.4924,177.98,11,0.4924,177.98,10382573,10539459
0,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,11697,10,24,677,196,4.7410987032123355,6,0.8617,91.17,6,0.8617,91.17,919929,15370165
0,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,13303,10,56,677,23,5.616916541634539,1,0.6748,261.51,1,0.6748,261.51,919929,23949892
0,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,10821,125,5,1976,75,5.678601409458942,1,0.3769,310.46,11,0.2626,268.54,1699305,11151169
0,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,11278,125,15,1976,109,5.723389004295119,1,0.6786,308.13,1,0.6786,308.13,1699305,11553850
